Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-06 00:00:00-04:00,703.3607165744016,715.0203947681905,688.718804278428,713.8035278320312,21654700,0.0,0.0
2025-10-07 00:00:00-04:00,715.8581417735932,716.636147605649,703.9192222306009,711.230224609375,12062900,0.0,0.0
2025-10-08 00:00:00-04:00,711.599278595462,717.7832075860277,705.9738944950672,715.9779052734375,10790600,0.0,0.0
2025-10-09 00:00:00-04:00,716.4167658258609,731.6072387695312,710.5918883665408,731.6072387695312,12717200,0.0,0.0
2025-10-10 00:00:00-04:00,729.0239332852144,733.3626856542741,702.6824691715568,703.4703979492188,16980100,0.0,0.0
2025-10-13 00:00:00-04:00,711.1603595995662,718.072374881022,705.8042950194317,713.8433837890625,9251800,0.0,0.0
2025-10-14 00:00:00-04:00,705.9440292511955,713.6938322702155,697.5159365984832,706.811767578125,8829800,0.0,0.0
2025-10-15 00:00:00-04:00,715.1998794771447,722.0221626881838,707.6694770310874,715.6885986328125,10246800,0.0,0.0
2025-10-16 00:00:00-04:00,715.6886043056783,723.6080097298942,702.0540824517458,710.2228393554688,9017000,0.0,0.0
2025-10-17 00:00:00-04:00,705.2458014471516,716.6760344343375,704.2882698394852,715.0602416992188,12232400,0.0,0.0
2025-10-20 00:00:00-04:00,719.3191931642514,731.8665769499745,718.3118034233538,730.2706909179688,8900200,0.0,0.0
2025-10-21 00:00:00-04:00,734.110725168398,736.5842723709278,726.8595646449745,731.3678588867188,7647300,0.0,0.0
2025-10-22 00:00:00-04:00,731.9264006052239,738.6787972623451,722.1518348008319,731.5074462890625,8734500,0.0,0.0
2025-10-23 00:00:00-04:00,732.7941435868839,740.4841042897723,731.1982575844598,732.095947265625,9856000,0.0,0.0
2025-10-24 00:00:00-04:00,734.8786455644157,739.2872233202683,729.2533227506186,736.444580078125,9151300,0.0,0.0
2025-10-27 00:00:00-04:00,747.7851152228061,753.7895182960361,746.069606274355,748.872314453125,11321100,0.0,0.0
2025-10-28 00:00:00-04:00,750.6776381609803,756.4326899204912,743.5860965317024,749.49072265625,12193800,0.0,0.0
2025-10-29 00:00:00-04:00,752.7921813457194,757.1907150365412,740.5839415998626,749.7201538085938,26818600,0.0,0.0
2025-10-30 00:00:00-04:00,667.414190282622,679.1935516668058,648.4833846789722,664.7410888671875,88440100,0.0,0.0
2025-10-31 00:00:00-04:00,672.7602632515434,673.1392823636344,643.8953340746643,646.6680908203125,56953200,0.0,0.0
2025-11-03 00:00:00-05:00,654.298319497033,657.6196984387726,634.5297257704245,636.0557861328125,33003600,0.0,0.0
2025-11-04 00:00:00-05:00,626.410791028598,640.0752642850032,624.3860886703497,625.6926879882812,27356600,0.0,0.0
2025-11-05 00:00:00-05:00,630.6697208898194,640.5639703518489,624.9146693781357,634.30029296875,20219900,0.0,0.0
2025-11-06 00:00:00-05:00,634.2005186436334,634.3501538797125,616.3968476378337,617.3344116210938,23628800,0.0,0.0
2025-11-07 00:00:00-05:00,614.8907386759073,620.5161224262619,599.640424749484,620.0972290039062,29946800,0.0,0.0
2025-11-10 00:00:00-05:00,629.4529098843899,633.3527401283538,616.5065400363918,630.1211547851562,19245000,0.0,0.0
2025-11-11 00:00:00-05:00,626.3709656116134,627.9269165306073,617.7833145947981,625.453369140625,13302200,0.0,0.0
2025-11-12 00:00:00-05:00,626.5005716840028,627.3583261459861,606.1934022078184,607.43017578125,24493300,0.0,0.0
2025-11-13 00:00:00-05:00,611.4796659420805,616.0478021853295,601.4357808374693,608.3079223632812,20973800,0.0,0.0
2025-11-14 00:00:00-05:00,600.2288811530552,612.088052043071,593.6560102918138,607.8790283203125,20724100,0.0,0.0
2025-11-17 00:00:00-05:00,607.4600346656293,610.1031845088386,593.8554651895852,600.4483032226562,16501300,0.0,0.0
2025-11-18 00:00:00-05:00,590.065358149623,602.0940719298206,582.2656968950795,596.1395874023438,25500600,0.0,0.0
2025-11-19 00:00:00-05:00,592.1797786556917,593.7856483585136,579.7421567881397,588.7886352539062,24744700,0.0,0.0
2025-11-20 00:00:00-05:00,601.9345167857809,605.1461348624172,581.8367616757555,587.6217651367188,20603000,0.0,0.0
2025-11-21 00:00:00-05:00,586.9734117815261,596.5684523172222,580.3506215479276,592.70849609375,21052600,0.0,0.0
2025-11-24 00:00:00-05:00,597.1668722231478,615.1002729325323,596.0797338085368,611.459716796875,23554900,0.0,0.0
2025-11-25 00:00:00-05:00,622.3813086708644,635.3974440566444,616.696082618217,634.569580078125,25213000,0.0,0.0
2025-11-26 00:00:00-05:00,636.0358643802724,636.7041093860743,629.9915861721055,631.9664306640625,15209500,0.0,0.0
2025-11-28 00:00:00-05:00,634.4299618769652,646.3688812783262,633.8514494094911,646.2691650390625,11033200,0.0,0.0
2025-12-01 00:00:00-05:00,637.890997336621,643.6460494571635,636.1056625060893,639.2075805664062,13029900,0.0,0.0
2025-12-02 00:00:00-05:00,640.6737247939117,646.1893476978298,636.4147821721649,645.4213256835938,11640900,0.0,0.0
2025-12-03 00:00:00-05:00,642.7383773862279,647.1668624868771,635.8961867971512,637.9408569335938,11134300,0.0,0.0
2025-12-04 00:00:00-05:00,674.2463992276428,674.3461154685141,658.3377626918029,659.81396484375,29874600,0.0,0.0
2025-12-05 00:00:00-05:00,662.2775487290173,672.9398207362489,660.6717397649775,671.673095703125,21207900,0.0,0.0
2025-12-08 00:00:00-05:00,667.603701448277,674.9545781663558,663.344758713728,665.0702514648438,13161000,0.0,0.0
2025-12-09 00:00:00-05:00,662.0481300460407,662.7562492699393,651.6451938720459,655.2557983398438,12997100,0.0,0.0
2025-12-10 00:00:00-05:00,648.2639556943986,652.8121240146866,641.730959438269,648.4434814453125,16910900,0.0,0.0
2025-12-11 00:00:00-05:00,641.6212380225077,653.5801862453618,639.1377070000864,651.016845703125,13056700,0.0,0.0
2025-12-12 00:00:00-05:00,648.1143965293088,709.1556549538686,636.9534211280841,642.558837890625,14016900,0.0,0.0
2025-12-15 00:00:00-05:00,644.5502809809109,651.8372704406642,637.5627451568915,646.3570556640625,15549100,0.525,0.0
2025-12-16 00:00:00-05:00,642.3541999133257,661.3602758295988,642.054746271156,655.9799194335938,14309100,0.0,0.0
2025-12-17 00:00:00-05:00,654.4426118233187,660.0526000253047,648.0440522221027,648.343505859375,15598500,0.0,0.0
2025-12-18 00:00:00-05:00,655.8600753372949,669.3659511843067,655.2910830082761,663.266845703125,20260300,0.0,0.0
2025-12-19 00:00:00-05:00,665.2333263832898,669.8051880946751,657.0080086354003,657.5969848632812,49977100,0.0,0.0
2025-12-22 00:00:00-05:00,660.4719008376494,672.3806511570199,655.4808037586267,660.3221435546875,15659400,0.0,0.0
2025-12-23 00:00:00-05:00,658.8746741689592,664.8140915262984,657.0778915122911,663.7559814453125,8486800,0.0,0.0
2025-12-24 00:00:00-05:00,661.3503083186049,666.9902112020924,661.0208788671576,666.361328125,5627500,0.0,0.0
2025-12-26 00:00:00-05:00,666.8704739599774,667.7589038803495,660.1424847097468,662.1089477539062,7133800,0.0,0.0
2025-12-29 00:00:00-05:00,656.8383689858442,659.0743707339258,653.2248195668056,657.5171508789062,8506500,0.0,0.0
2025-12-30 00:00:00-05:00,657.5171386037911,671.0230153954109,656.6686764849229,664.7642211914062,9187500,0.0,0.0
2025-12-31 00:00:00-05:00,663.5662869980947,663.8158418258488,658.2657448936569,658.9146118164062,7940400,0.0,0.0
2026-01-02 00:00:00-05:00,661.5499009554064,663.2069792218492,642.3541620430398,649.2518310546875,13726500,0.0,0.0
2026-01-05 00:00:00-05:00,649.8508280292294,663.3567049684374,646.5966230035071,657.616943359375,12213700,0.0,0.0
2026-01-06 00:00:00-05:00,658.3955464147172,664.3349637543794,650.7392210314413,659.4436645507812,11074400,0.0,0.0
2026-01-07 00:00:00-05:00,654.4725487720359,657.9763084361789,643.6618161601232,647.534912109375,12846300,0.0,0.0
2026-01-08 00:00:00-05:00,644.7299347572825,645.9477331499952,634.5879917891143,644.9096069335938,11921700,0.0,0.0
2026-01-09 00:00:00-05:00,644.2907288447692,653.7838050409127,641.7053138036724,651.8971557617188,11634900,0.0,0.0
2026-01-12 00:00:00-05:00,651.3680980277007,652.8054753941815,640.0881706951194,640.8268432617188,14797200,0.0,0.0
2026-01-13 00:00:00-05:00,641.1263941859123,641.1263941859123,622.9887038024194,629.96630859375,18030400,0.0,0.0
2026-01-14 00:00:00-05:00,625.3844405077801,627.3309804807691,613.7252454803604,614.4240112304688,15527900,0.0,0.0
2026-01-15 00:00:00-05:00,617.378703801015,623.0585745209008,613.1362714280776,619.694580078125,13076100,0.0,0.0
2026-01-16 00:00:00-05:00,623.0685636897582,627.9598630097294,618.9758886129073,619.1455688476562,17012500,0.0,0.0
2026-01-20 00:00:00-05:00,606.7976262932837,610.3113781504126,598.9316523845154,603.0443115234375,15169600,0.0,0.0
2026-01-21 00:00:00-05:00,605.659634898437,617.169133937088,599.0115204374271,611.8685913085938,14494700,0.0,0.0
2026-01-22 00:00:00-05:00,628.2293275614567,659.3937675491238,625.4343255489129,646.476806640625,21394700,0.0,0.0
2026-01-23 00:00:00-05:00,643.6219561683764,665.3032527677875,643.3025186421843,657.5870361328125,22797700,0.0,0.0
2026-01-26 00:00:00-05:00,663.9456136216552,674.0775639748149,660.1124246688775,671.1627197265625,16327400,0.0,0.0
2026-01-27 00:00:00-05:00,673.3888389297905,675.6148486525956,663.4764668627315,671.7716674804688,13297400,0.0,0.0
2026-01-28 00:00:00-05:00,673.2989295276801,676.4732596455591,664.9138628916613,667.5391845703125,25709600,0.0,0.0
2026-01-29 00:00:00-05:00,736.1169233837337,742.6752321400184,711.2812198864386,736.995361328125,59852900,0.0,0.0
2026-01-30 00:00:00-05:00,726.2045952530067,730.8662626744616,712.3193905555435,715.2241821289062,23744600,0.0,0.0
2026-02-02 00:00:00-05:00,713.3275184694113,720.0156002559207,702.2672920108814,705.152099609375,14365200,0.0,0.0
2026-02-03 00:00:00-05:00,706.1104025957663,715.7232596178901,685.1877035052055,690.4683227539062,13760700,0.0,0.0
2026-02-04 00:00:00-05:00,686.5054510943589,687.6035290584308,666.2715840299333,667.798828125,16882800,0.0,0.0
2026-02-05 00:00:00-05:00,662.3984629374214,680.2865379695924,652.3363940764909,669.0166625976562,17131800,0.0,0.0
2026-02-06 00:00:00-05:00,664.3050190645899,670.7934451675868,645.3488423980709,660.2822265625,18159300,0.0,0.0
2026-02-09 00:00:00-05:00,661.9991209626965,682.0932819515241,657.6069922476072,676.0140991210938,14837500,0.0,0.0
2026-02-10 00:00:00-05:00,676.39338857878,679.4380062536881,668.5972981068446,669.525634765625,10455800,0.0,0.0
2026-02-11 00:00:00-05:00,672.7998711552045,678.0605068549233,655.9299390360635,667.4993286132812,14323800,0.0,0.0
2026-02-12 00:00:00-05:00,668.7770306530766,674.7963229561075,644.1310518439949,648.6529541015625,14960100,0.0,0.0
2026-02-13 00:00:00-05:00,643.9512634857649,650.2700088851722,633.4400456540794,638.6307983398438,12336400,0.0,0.0
2026-02-17 00:00:00-05:00,638.3613203754355,641.4557762130754,627.6803603746322,638.1516723632812,12674700,0.0,0.0
2026-02-18 00:00:00-05:00,632.67143641335,643.8515057528024,627.0315334227189,642.0746459960938,14649200,0.0,0.0
2026-02-19 00:00:00-05:00,637.432932921519,646.0375787806976,635.5861905818066,643.6318969726562,10035700,0.0,0.0
2026-02-20 00:00:00-05:00,638.5510179511008,662.1688639053526,637.642665037141,654.4925537109375,14183500,0.0,0.0
2026-02-23 00:00:00-05:00,651.3781101885919,656.5289567660449,634.8675821094057,636.1153564453125,8605900,0.0,0.0
2026-02-24 00:00:00-05:00,631.9527863953055,639.9684568961466,627.8600500948714,638.1616821289062,10135600,0.0,0.0
2026-02-25 00:00:00-05:00,641.3858999809694,652.7156650876909,640.9965798171046,652.5260009765625,11330700,0.0,0.0
2026-02-26 00:00:00-05:00,649.3916295582877,659.823034651462,646.3470725216666,655.8401489257812,10637700,0.0,0.0
2026-02-27 00:00:00-05:00,642.3042597917192,648.2835840137412,636.9837335400734,647.0258178710938,15703000,0.0,0.0
2026-03-02 00:00:00-05:00,636.0254184162494,658.764884603327,633.3701817354564,652.396240234375,9816100,0.0,0.0
2026-03-03 00:00:00-05:00,647.1356255764312,657.866484005116,637.7025010942567,653.91357421875,12263800,0.0,0.0
2026-03-04 00:00:00-05:00,656.788453587829,671.5720803574089,656.4989309709863,666.541015625,10810100,0.0,0.0
2026-03-05 00:00:00-05:00,660.751362594833,669.5057662619517,649.1520579976961,659.393798828125,13341400,0.0,0.0
2026-03-06 00:00:00-05:00,646.7463568472266,648.3135076492586,634.9773114336934,643.7117309570312,13159400,0.0,0.0
2026-03-09 00:00:00-04:00,633.6497121926325,646.5965879982328,625.6639573427893,646.2372436523438,13489700,0.0,0.0
2026-03-10 00:00:00-04:00,652.3962938458964,659.1242831137364,647.8444156429986,652.9053955078125,9859300,0.0,0.0
2026-03-11 00:00:00-04:00,653.5941721528687,657.9463943013674,647.2055433479961,653.6939697265625,8977200,0.0,0.0
2026-03-12 00:00:00-04:00,647.5948883988538,652.3364309343367,635.7660119177681,637.043701171875,11617500,0.0,0.0
2026-03-13 00:00:00-04:00,622.7790526456299,628.0496188589474,608.4645611002024,612.6171875,18957600,0.0,0.0
2026-03-16 00:00:00-04:00,631.4147932406764,634.1622468505053,622.5230098937741,626.8690185546875,15134900,0.525,0.0
2026-03-17 00:00:00-04:00,627.4085169382369,635.9605885584036,621.1243629754691,622.0834350585938,10348800,0.0,0.0
2026-03-18 00:00:00-04:00,615.769347359454,622.0735023862151,614.04090772979,615.1099243164062,11726300,0.0,0.0
2026-03-19 00:00:00-04:00,611.5832104537112,612.4323990135786,601.7023533616688,606.1382446289062,13247700,0.0,0.0
2026-03-20 00:00:00-04:00,602.9712077810872,603.400802317344,586.7062525156723,593.1102905273438,21214900,0.0,0.0
2026-03-23 00:00:00-04:00,605.2290499891692,608.0764476338709,598.4553596033379,603.5006713867188,13638000,0.0,0.0
2026-03-24 00:00:00-04:00,598.5452420228083,600.443507118967,590.4527665679026,592.3709716796875,10739700,0.0,0.0
2026-03-25 00:00:00-04:00,598.1855830392399,603.1110107561809,592.850561795072,594.3391723632812,12585000,0.0,0.0
2026-03-26 00:00:00-04:00,581.9506076701073,582.460145169462,542.8468364624507,547.032958984375,35780100,0.0,0.0
2026-03-27 00:00:00-04:00,539.599843303006,543.0966023049141,519.7782492802263,525.233154296875,30133000,0.0,0.0
2026-03-30 00:00:00-04:00,535.8833618164062,539.0504095872608,528.0505941707193,535.8833618164062,22795200,0.0,0.0
2026-03-31 00:00:00-04:00,549.4707059552647,573.1587727471259,546.2637174010383,571.6002197265625,32898300,0.0,0.0
2026-04-01 00:00:00-04:00,579.5928556215499,592.0013387220274,573.2887005646345,578.6936645507812,23608100,0.0,0.0
2026-04-02 00:00:00-04:00,565.5158531822124,577.9643377947169,559.1817578546791,573.9281005859375,13518500,0.0,0.0
2026-04-06 00:00:00-04:00,577.1550997330287,582.2503530791108,571.4703658572956,572.4894409179688,9515700,0.0,0.0
2026-04-07 00:00:00-04:00,571.9498894780604,574.6973431004155,564.2370671243236,574.5175170898438,9580800,0.0,0.0
2026-04-08 00:00:00-04:00,605.4388670235439,629.3667024291958,591.2820049792073,611.8529052734375,32036600,0.0,0.0
2026-04-09 00:00:00-04:00,626.3894374266143,636.9097166035551,622.4231426572783,627.8081665039062,19012900,0.0,0.0
2026-04-10 00:00:00-04:00,633.882449891805,637.9886903650855,623.7518859014353,629.2767333984375,13294800,0.0,0.0
2026-04-13 00:00:00-04:00,628.9171329935918,634.4120404303904,623.8218795800174,633.9425048828125,9538900,0.0,0.0
2026-04-14 00:00:00-04:00,642.624350345733,665.6430543798978,638.7779398291946,661.8765258789062,17818000,0.0,0.0
2026-04-15 00:00:00-04:00,666.3824145357423,677.8717665104965,663.6049593103575,670.9581909179688,14952600,0.0,0.0
2026-04-16 00:00:00-04:00,675.3640350842893,676.9525896021297,667.131674939706,676.2432250976562,9544800,0.0,0.0
2026-04-17 00:00:00-04:00,677.9716157075654,690.8796961433965,674.5048580761284,687.9124145507812,16283500,0.0,0.0
2026-04-20 00:00:00-04:00,680.7290935491282,682.7472426832454,667.381478611767,670.2887573242188,12534000,0.0,0.0
2026-04-21 00:00:00-04:00,670.3786762058809,675.5738733736962,666.7120915784461,668.220703125,8660100,0.0,0.0
2026-04-22 00:00:00-04:00,673.7355628200382,677.7518600207422,669.1298460769134,674.09521484375,9215600,0.0,0.0
2026-04-23 00:00:00-04:00,663.0854475032797,668.9400066983026,652.4452846667049,658.5396728515625,11667000,0.0,0.0
2026-04-24 00:00:00-04:00,659.7085674039201,680.0396994180859,653.2345872360809,674.4049682617188,13348300,0.0,0.0
2026-04-27 00:00:00-04:00,670.3786986745525,681.8680504402118,670.2188736545023,677.9916381835938,12805200,0.0,0.0
2026-04-28 00:00:00-04:00,673.6156618787633,677.5520159823654,665.0136491453696,670.7183837890625,10606800,0.0,0.0
2026-04-29 00:00:00-04:00,668.290599742094,673.6256820299297,663.1953464496755,668.5004272460938,18947500,0.0,0.0
2026-04-30 00:00:00-04:00,618.7465567527638,620.2751083620838,599.4444385151393,611.3433837890625,52765000,0.0,0.0
2026-05-01 00:00:00-04:00,614.120842749119,618.3069655430758,605.548770151405,608.1863403320312,21404000,0.0,0.0
2026-05-04 00:00:00-04:00,607.3771038685389,613.4314904063681,602.1919069095087,609.8447875976562,16203900,0.0,0.0
2026-05-05 00:00:00-04:00,612.7420849871345,613.7811000159977,599.8040642277598,604.3998413085938,17171300,0.0,0.0
2026-05-06 00:00:00-04:00,600.4934370812971,619.3759607512419,597.5461564796674,612.3125,19915500,0.0,0.0
2026-05-07 00:00:00-04:00,614.150739078972,624.4012480600104,612.9718390781961,616.2388305664062,12307400,0.0,0.0
2026-05-08 00:00:00-04:00,614.6303402495529,616.1988937552933,605.4987892063378,609.0654907226562,13557000,0.0,0.0
2026-05-11 00:00:00-04:00,604.010215830275,604.3498668649182,597.5262348938886,598.3054809570312,15940600,0.0,0.0
2026-05-12 00:00:00-04:00,594.2692320029287,603.1909559259367,592.0512559095129,602.441650390625,11351600,0.0,0.0
2026-05-13 00:00:00-04:00,598.275515544453,619.3260125714435,596.1074810052941,616.0590209960938,14634400,0.0,0.0
2026-05-14 00:00:00-04:00,615.429618202359,623.152441138389,614.4305441468357,617.8573608398438,10651200,0.0,0.0
2026-05-15 00:00:00-04:00,613.421486859321,620.6248329546977,608.7458274653094,613.6612548828125,13272600,0.0,0.0
2026-05-18 00:00:00-04:00,608.5459509764945,615.0199919776213,603.1309869574205,610.64404296875,13772400,0.0,0.0
2026-05-19 00:00:00-04:00,608.3561568042173,613.361527578881,599.9939118379299,602.052001953125,11749900,0.0,0.0
2026-05-20 00:00:00-04:00,600.2037495434126,607.4370360716302,597.2564688338498,604.499755859375,11329700,0.0,0.0
2026-05-21 00:00:00-04:00,599.4443949814065,609.0354809096541,594.2591985256718,606.8175659179688,13476100,0.0,0.0
2026-05-22 00:00:00-04:00,607.3171451453314,614.2407210713809,606.3880135859368,609.6949462890625,11688600,0.0,0.0
2026-05-26 00:00:00-04:00,608.3261927003538,613.9009818092591,604.7394901495815,611.7730102539062,12234200,0.0,0.0
2026-05-27 00:00:00-04:00,608.8357727220844,637.908804248614,608.4361186960156,634.6718139648438,23143600,0.0,0.0
2026-05-28 00:00:00-04:00,638.9078448274123,642.4046039468743,628.7272779804616,634.7017211914062,16772400,0.0,0.0
2026-05-29 00:00:00-04:00,632.9133899267435,633.9124639439917,622.7727642602187,631.92431640625,19806500,0.0,0.0
2026-06-01 00:00:00-04:00,629.8162791560948,635.1613007084701,598.974869401479,599.9139404296875,29138800,0.0,0.0
2026-06-02 00:00:00-04:00,602.68138962268,608.3161816139932,596.1274666259658,597.0765991210938,18252000,0.0,0.0
2026-06-03 00:00:00-04:00,602.4416570391962,623.5720977596394,599.7142043737263,622.4031372070312,23020100,0.0,0.0
2026-06-04 00:00:00-04:00,623.0924785224576,641.8051764288737,621.8536364911718,626.9888916015625,21469200,0.0,0.0
2026-06-05 00:00:00-04:00,622.8827460758752,628.567480013855,582.3702434655938,592.450927734375,30091600,0.0,0.0
2026-06-08 00:00:00-04:00,591.4518261333767,591.4518261333767,578.6836307521693,584.8479614257812,19512400,0.0,0.0
2026-06-09 00:00:00-04:00,590.4527436689563,597.0766092757164,580.4720040020986,584.0487060546875,16977400,0.0,0.0
2026-06-10 00:00:00-04:00,580.192266144374,590.7724873942649,570.0716409197756,570.4512939453125,17064000,0.0,0.0
2026-06-11 00:00:00-04:00,565.3060574843756,571.6401524850257,556.4942175026772,567.9036254882812,17628000,0.0,0.0
2026-06-12 00:00:00-04:00,572.4194595335534,575.5365655300229,560.3806300495169,566.4549560546875,14326400,0.0,0.0
2026-06-15 00:00:00-04:00,579.9000244140625,601.27001953125,579.2999877929688,593.47998046875,17653300,0.525,0.0
2026-06-16 00:00:00-04:00,593.6500244140625,605.8099975585938,592.0,600.2100219726562,11344400,0.0,0.0
2026-06-17 00:00:00-04:00,592.0,593.8099975585938,566.1900024414062,567.5800170898438,20478300,0.0,0.0
2026-06-18 00:00:00-04:00,572.8200073242188,580.219970703125,563.0999755859375,577.219970703125,28824600,0.0,0.0
2026-06-22 00:00:00-04:00,572.02001953125,575.8099975585938,559.8099975585938,563.8499755859375,15405500,0.0,0.0
2026-06-23 00:00:00-04:00,562.25,572.2000122070312,561.02001953125,562.2000122070312,13103300,0.0,0.0
2026-06-24 00:00:00-04:00,561.8900146484375,569.0399780273438,555.5499877929688,557.6699829101562,13963600,0.0,0.0
2026-06-25 00:00:00-04:00,555.5499877929688,556.3400268554688,540.1799926757812,542.8699951171875,16968600,0.0,0.0
2026-06-26 00:00:00-04:00,543.3400268554688,556.8499755859375,540.4000244140625,550.25,18867700,0.0,0.0
2026-06-29 00:00:00-04:00,560.0,570.9000244140625,558.0,562.5999755859375,15011400,0.0,0.0
2026-06-30 00:00:00-04:00,560.9400024414062,565.5399780273438,551.4299926757812,563.2899780273438,18111100,0.0,0.0
2026-07-01 00:00:00-04:00,607.9099731445312,628.280029296875,595.0999755859375,612.9099731445312,45536300,0.0,0.0
2026-07-02 00:00:00-04:00,607.9000244140625,610.0,580.4199829101562,582.9000244140625,21705900,0.0,0.0
2026-07-06 00:00:00-04:00,594.8400268554688,603.5800170898438,581.760009765625,600.2899780273438,17674100,0.0,0.0
2026-07-07 00:00:00-04:00,607.5900268554688,625.3699951171875,603.6599731445312,615.5800170898438,18560800,0.0,0.0
2026-07-08 00:00:00-04:00,614.3900146484375,616.0,598.010009765625,603.1199951171875,13606500,0.0,0.0
2026-07-09 00:00:00-04:00,583.989990234375,633.27001953125,577.0700073242188,631.47998046875,26579700,0.0,0.0
2026-07-10 00:00:00-04:00,660.3400268554688,677.8599853515625,658.010009765625,669.2100219726562,40608900,0.0,0.0
2026-07-13 00:00:00-04:00,661.3800048828125,676.6199951171875,654.2000122070312,656.72998046875,19840700,0.0,0.0
2026-07-14 00:00:00-04:00,652.0,666.5,649.0499877929688,661.0399780273438,16748200,0.0,0.0
2026-07-15 00:00:00-04:00,663.5999755859375,686.0800170898438,656.6599731445312,681.3099975585938,19003400,0.0,0.0
2026-07-16 00:00:00-04:00,677.280029296875,681.9000244140625,660.1599731445312,664.5399780273438,15816000,0.0,0.0
2026-07-17 00:00:00-04:00,647.7000122070312,652.2000122070312,626.0,646.010009765625,22267900,0.0,0.0
2026-07-20 00:00:00-04:00,646.7000122070312,653.2999877929688,636.010009765625,645.8499755859375,10225200,0.0,0.0
